parish,ward,precinct,poll_place_name,poll_place_location,office,district,city
Jefferson,0,7/16,TRUMAN JR HIGH SCHOOL,5417 EHRET RD,REP,84,MARRERO
Jefferson,0,7/17,ESTELLE ELEMENTARY SCHOOL,2800 BARATARIA BLVD,REP,84,MARRERO
Jefferson,0,7/20,TRUMAN JR HIGH SCHOOL,5417 EHRET RD,REP,84,MARRERO
Jefferson,0,7/21,ALLEN ELLENDER MIDDLE SCHOOL,4501 AMES BLVD,REP,84,MARRERO
Jefferson,0,7/22,PARD PLAYGROUND,5185 EIGHTY ARPENT RD,REP,84,MARRERO
Jefferson,0,9/2,LAFITTE BARATARIA CRN PT VOL FIRE STA 42,8027 BARATARIA BLVD,REP,84,CROWN POINT
Jefferson,0,9/3,LAFITTE BARATARIA CRN PT VOL FIRE STA 41,4176 PRIVATEER BLVD,REP,84,BARATARIA
Jefferson,0,9/4,LAFITTE SENIOR CENTER,4927 TREASURE DR.,REP,84,LAFITTE
Jefferson,0,L001,LAFITTE SENIOR CENTER,4927 TREASURE DR.,REP,84,LAFITTE
Tangipahoa,0,1/28,INDEPENDENCE ELEM SCH GYM,221 TIGER AVE,REP,86,INDEPENDENCE
Tangipahoa,0,2/2,TICKFAW CITY HALL,50081 HWY 51,REP,86,TICKFAW
Tangipahoa,0,040A,HAMMOND FIRE STATION #3,1614 N OAK ST,REP,86,HAMMOND
Tangipahoa,0,2/10,HAMMOND FIRE STATION #3,1614 N OAK ST,REP,86,HAMMOND
Tangipahoa,0,2/11,MICHAEL J KENNEY REC CENTER,601 W COLEMAN ST,REP,86,HAMMOND
Tangipahoa,0,2/13,NORTHSHORE TECHNICAL COMMUNITY COLLEGE,111 PRIDE AVE,REP,86,HAMMOND
Tangipahoa,0,045B,MICHAEL J KENNEY REC CENTER,601 W COLEMAN ST,REP,86,HAMMOND
Tangipahoa,0,072A,PONCHATOULA COMMUNITY CENTER,300 N FIFTH ST,REP,86,PONCHATOULA
Tangipahoa,0,106A,CHESBROUGH ELEM SCHOOL,68495 HWY 1054,REP,86,KENTWOOD
Tangipahoa,0,4/17,WILMER FIRE STATION,22115 HWY 10,REP,86,KENTWOOD
Tangipahoa,0,4/19,WILMER FIRE STATION,22115 HWY 10,REP,86,KENTWOOD
Tangipahoa,0,4/21,LORANGER HIGH SCHOOL GYM,19404 HIATT ST,REP,86,LORANGER
Tangipahoa,0,4/23,LORANGER HIGH SCHOOL GYM,19404 HIATT ST,REP,86,LORANGER
Tangipahoa,0,4/26,INDEPENDENCE FIRE STATION NO. 2,52018 NOTO RD,REP,86,INDEPENDENCE
Tangipahoa,0,4/27,NEW LORANGER FIRE STATION,53084 HWY. 40,REP,86,LORANGER
Tangipahoa,0,118A,NEW LORANGER FIRE STATION,53084 HWY. 40,REP,86,LORANGER
Tangipahoa,0,120A,BAILEYVILLE POLLING LOCATION,48022 HWY 445,REP,86,ROBERT
Tangipahoa,0,4/30,MIDWAY ELEMENTARY SCHOOL,48405 HWY 51,REP,86,TICKFAW
Tangipahoa,0,121A,MIDWAY ELEMENTARY SCHOOL,48405 HWY 51,REP,86,TICKFAW
Tangipahoa,0,5/6,NATALBANY MIDDLE SCHOOL,47370 N MORRISON BLVD,REP,86,NATALBANY
Tangipahoa,0,5/18,TANGIPAHOA PAR GOVERNMENT BLDG,15475 CLUB DELUXE RD,REP,86,HAMMOND
Tangipahoa,0,5/20,HAMMOND AREA REC DIS - CHAPPAPEELA PARK,19325 HIPARK BLVD,REP,86,HAMMOND
Tangipahoa,0,141A,HAMMOND AREA REC DIS - CHAPPAPEELA PARK,19325 HIPARK BLVD,REP,86,HAMMOND
Jefferson,0,6/19,MAR-HARVEY VOL FIRE CO STA #81,808 MACARTHUR AVE,REP,87,HARVEY
Jefferson,0,6/20,CHARLES B ODOM SR SERVICE CTR,5001 WEST BANK EXPRESSWAY,REP,87,MARRERO
Jefferson,0,6/21,MARRERO SENIOR COMMUNITY CTR,1861 AMES BLVD,REP,87,MARRERO
Jefferson,0,179A,L W HIGGINS HIGH SCHOOL,7201 LAPALCO BLVD,REP,87,MARRERO
Jefferson,0,6/29,MARRERO SENIOR COMMUNITY CTR,1861 AMES BLVD,REP,87,MARRERO
Jefferson,0,7/13,WOODMERE PLAYGROUND,4100 GLENMERE DR,REP,87,HARVEY
Jefferson,0,7/14,WOODMERE ELEMENTARY SCHOOL,3191 ALEX KORNMAN BLVD,REP,87,HARVEY
Jefferson,0,197A,HARVEY VOL FIRE STA #63,3824 MANHATTAN BLVD,REP,87,HARVEY
Jefferson,0,197B,WOODMERE ELEMENTARY SCHOOL,3191 ALEX KORNMAN BLVD,REP,87,HARVEY
Jefferson,0,7/23,WOODMERE PLAYGROUND,4100 GLENMERE DR,REP,87,HARVEY
Jefferson,0,7/28,WEST JEFFERSON HIGH SCHOOL GYM,2200 8TH ST (BEHIND SCHOOL),REP,87,HARVEY
Jefferson,0,7/29,HARVEY VOL FIRE STA #61,639 MAPLE ST,REP,87,HARVEY
Jefferson,0,7/30,ML KING PLAYGROUND GYM,2400 LESTER AVE,REP,87,HARVEY
Jefferson,0,213A,HARVEY COMMUNITY CENTER,1501 ESTALOTE ST,REP,87,HARVEY
Jefferson,0,213B,HARVEY VOL FIRE STA #61,639 MAPLE ST,REP,87,HARVEY
Jefferson,0,213C,HARVEY COMMUNITY CENTER,1501 ESTALOTE ST,REP,87,HARVEY
Jefferson,0,214A,HARVEY VOLUNTEER FIRE CO NO 2,1801 GRETNA BLVD,REP,87,HARVEY
Jefferson,0,214B,HARVEY PLAYGROUND,2240 ALAMO ST,REP,87,HARVEY
Jefferson,0,8/2,WOODLAND WEST ELEM SCHOOL,2143 MARS ST,REP,87,HARVEY
Jefferson,0,216A,HARVEY VOL FIRE STA #63,3824 MANHATTAN BLVD,REP,87,HARVEY
Jefferson,0,8/4,WOODLAND WEST ELEM SCHOOL,2143 MARS ST,REP,87,HARVEY
Ascension,0,1/3,PRAIRIEVILLE HIGH SCHOOL,40070 PARKER RD,REP,88,PRAIRIEVILLE
Ascension,0,1/4,GALVEZ MIDDLE SCHOOL,42018 HWY 933,REP,88,PRAIRIEVILLE
Ascension,0,1/5,GALVEZ MIDDLE SCHOOL,42018 HWY 933,REP,88,PRAIRIEVILLE
Ascension,0,1/10,PRAIRIEVILLE PRIMARY SCHOOL,40228 PARKER RD,REP,88,PRAIRIEVILLE
Ascension,0,1/12,CENTRAL MIDDLE SCHOOL,14101 RODDY RD,REP,88,GONZALES
Ascension,0,1/13,GALVEZ PRIMARY SCHOOL,16093 HENDERSON BAYOU RD,REP,88,PRAIRIEVILLE
Ascension,0,1/18,CENTRAL PRIMARY SCHOOL,41469 LA HWY 621,REP,88,GONZALES
Ascension,0,1/21,CENTRAL PRIMARY SCHOOL,41469 LA HWY 621,REP,88,GONZALES
Ascension,0,1/22,ST AMANT HIGH FRESHMAN ACDMY,12035 HWY 431,REP,88,ST AMANT
Ascension,0,1/24,FIRE DISTRICT NO. 1 TRAINING FACILITY,13192 AIRLINE HWY,REP,88,GONZALES
Ascension,0,1/25,DEPT OF PUBLIC WKS AUDITORIUM,42077 CHURCHPOINT RD,REP,88,GONZALES
Ascension,0,26 A,ST AMANT HIGH FRESHMAN ACDMY,12035 HWY 431,REP,88,ST AMANT
Ascension,0,26 B,ST AMANT HIGH FRESHMAN ACDMY,12035 HWY 431,REP,88,ST AMANT
Ascension,0,1/31,EAST ASCENSION HIGH SCHOOL,612 EAST WORTHEY ST,REP,88,GONZALES
Ascension,0,2/1,EAST ASCENSION HIGH SCHOOL,612 EAST WORTHEY ST,REP,88,GONZALES
Ascension,0,2/2,ST AMANT PRIMARY SCHOOL,44365 HWY 429,REP,88,ST AMANT
Ascension,0,2/10,LAKE ELEMENTARY SCHOOL,14185 HWY 431,REP,88,ST AMANT
Ascension,0,2/12,PECAN GROVE PRIMARY SCHOOL,1712 S. PECAN GROVE AVE.,REP,88,GONZALES
Ascension,0,2/27,GONZALES CITY HALL,120 S IRMA BLVD,REP,88,GONZALES
Ascension,0,3/8,PRAIRIEVILLE PRIMARY SCHOOL,40228 PARKER RD,REP,88,PRAIRIEVILLE
Ascension,0,3/16,GALVEZ PRIMARY SCHOOL,16093 HENDERSON BAYOU RD,REP,88,PRAIRIEVILLE
St. Tammany,0,4/11,MADISONVILLE JUNIOR HIGH,106 CEDAR ST,REP,89,MADISONVILLE
St. Tammany,0,4/12,MADISONVILLE ELEMENTARY SCHOOL,317 HWY 1077,REP,89,MADISONVILLE
St. Tammany,0,11/1,NORTHPARK FIRE STATION,115 NORTHPARK BLVD,REP,89,COVINGTON
St. Tammany,0,2/4,PONTCHARTRAIN ELEM SCHOOL,1500 W CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,2/5,PONTCHARTRAIN ELEM SCHOOL,1500 W CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,2/6,MANDEVILLE CITY HALL,3101 E CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,2/7,TCHEFUNCTE MIDDLE SCHOOL,1530 W CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,2/8,ST TAM PAR HWY 59 ADM COMPLEX,21490 KOOP DR,REP,89,MANDEVILLE
St. Tammany,0,2/10,ST TIMOTHY'S UNT METH CHURCH,335 ASBURY DR,REP,89,MANDEVILLE
St. Tammany,0,2/13,MANDEVILLE CITY HALL,3101 E CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,2/16,MANDEVILLE HIGH SCHOOL,1 SKIPPER DR,REP,89,MANDEVILLE
St. Tammany,0,2/17,MAGNOLIA TRACE ELEMENTARY SCHOOL,1405 HWY 1088,REP,89,MANDEVILLE
St. Tammany,0,2/18,ST TIMOTHY'S UNT METH CHURCH,335 ASBURY DR,REP,89,MANDEVILLE
St. Tammany,0,2/19,ST TIMOTHY'S UNT METH CHURCH,335 ASBURY DR,REP,89,MANDEVILLE
St. Tammany,0,2/20,ST TIMOTHY'S UNT METH CHURCH,335 ASBURY DR,REP,89,MANDEVILLE
St. Tammany,0,2/21,TCHEFUNCTE MIDDLE SCHOOL,1530 W CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,2/22,MANDEVILLE HIGH SCHOOL,1 SKIPPER DR,REP,89,MANDEVILLE
St. Tammany,0,2/24,MANDEVILLE HIGH SCHOOL,1 SKIPPER DR,REP,89,MANDEVILLE
St. Tammany,0,3/1,LAKE HARBOR MIDDLE SCHOOL,1700 VIOLA ST,REP,89,MANDEVILLE
St. Tammany,0,3/2,MAGNOLIA TRACE ELEMENTARY SCHOOL,1405 HWY 1088,REP,89,MANDEVILLE
St. Tammany,0,3/4,ST TAM PAR HWY 59 ADM COMPLEX,21490 KOOP DR,REP,89,MANDEVILLE
St. Tammany,0,M01,MANDEVILLE HIGH SCHOOL,1 SKIPPER DR,REP,89,MANDEVILLE
St. Tammany,0,M02,MANDEVILLE ELEMENTARY SCHOOL,519 MASSENA ST,REP,89,MANDEVILLE
St. Tammany,0,M04,WOODLAKE ELEMENTARY SCHOOL,1620 LIVINGSTON ST,REP,89,MANDEVILLE
St. Tammany,0,M06,TCHEFUNCTE MIDDLE SCHOOL,1530 W CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,M07,MANDEVILLE ELEMENTARY SCHOOL,519 MASSENA ST,REP,89,MANDEVILLE
St. Tammany,0,M08,PONTCHARTRAIN ELEM SCHOOL,1500 W CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,M11,TCHEFUNCTE MIDDLE SCHOOL,1530 W CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,M12,PONTCHARTRAIN ELEM SCHOOL,1500 W CAUSEWAY APPROACH,REP,89,MANDEVILLE
St. Tammany,0,MD1,MADISONVILLE JUNIOR HIGH,106 CEDAR ST,REP,89,MADISONVILLE
St. Tammany,0,3/12,CLEARWOOD JR HIGH SCHOOL,130 CLEARWOOD DR,REP,90,SLIDELL
St. Tammany,0,802A,CLEARWOOD JR HIGH SCHOOL,130 CLEARWOOD DR,REP,90,SLIDELL
St. Tammany,0,3/13,CLEARWOOD JR HIGH SCHOOL,130 CLEARWOOD DR,REP,90,SLIDELL
St. Tammany,0,3/25,WHISPERING FOREST ELEMENTARY SCHOOL,38374 SPIEHLER RD,REP,90,SLIDELL
St. Tammany,0,815A,WHISPERING FOREST ELEMENTARY SCHOOL,38374 SPIEHLER RD,REP,90,SLIDELL
St. Tammany,0,6/20,ALTON ELEMENTARY SCHOOL,38276 N 5TH ST,REP,90,SLIDELL
St. Tammany,0,6/21,PEARL RIVER HIGH SCHOOL,39110 REBEL LN,REP,90,PEARL RIVER
St. Tammany,0,903A,PEARL RIVER HIGH SCHOOL,39110 REBEL LN,REP,90,PEARL RIVER
St. Tammany,0,6/22,CAROLYN PARK MIDDLE SCHOOL,35708 LIBERTY DR,REP,90,SLIDELL
St. Tammany,0,6/24,BAYOU WOODS ELEMENTARY SCHOOL,35614 LIBERTY DR,REP,90,SLIDELL
St. Tammany,0,6/25,CAROLYN PARK MIDDLE SCHOOL,35708 LIBERTY DR,REP,90,SLIDELL
St. Tammany,0,6/28,SALMEN HIGH SCHOOL,300 SPARTAN DR,REP,90,SLIDELL
St. Tammany,0,6/29,SALMEN HIGH SCHOOL,300 SPARTAN DR,REP,90,SLIDELL
St. Tammany,0,7/2,ALTON ELEMENTARY SCHOOL,38276 N 5TH ST,REP,90,SLIDELL
St. Tammany,0,7/4,CAROLYN PARK MIDDLE SCHOOL,35708 LIBERTY DR,REP,90,SLIDELL
St. Tammany,0,7/9,ABNEY ELEMENTARY SCHOOL,825 KOSTMAYER ST,REP,90,SLIDELL
St. Tammany,0,S01,JOHN SLIDELL PARK GYMNASIUM,105 ROBERT BLVD,REP,90,SLIDELL
St. Tammany,0,S02,SLIDELL HIGH SCHOOL,1 TIGER DR,REP,90,SLIDELL
St. Tammany,0,S03,SLIDELL HIGH SCHOOL,1 TIGER DR,REP,90,SLIDELL
St. Tammany,0,S04,BONNE ECOLE ELEMENTARY SCHOOL,900 RUE VERAND,REP,90,SLIDELL
St. Tammany,0,S05,JOHN SLIDELL PARK GYMNASIUM,105 ROBERT BLVD,REP,90,SLIDELL
St. Tammany,0,S06,CAROLYN PARK MIDDLE SCHOOL,35708 LIBERTY DR,REP,90,SLIDELL
St. Tammany,0,S07,BAYOU WOODS ELEMENTARY SCHOOL,35614 LIBERTY DR,REP,90,SLIDELL
St. Tammany,0,S08,BONNE ECOLE ELEMENTARY SCHOOL,900 RUE VERAND,REP,90,SLIDELL
St. Tammany,0,S09,BONNE ECOLE ELEMENTARY SCHOOL,900 RUE VERAND,REP,90,SLIDELL
St. Tammany,0,S13,ST TAMMANY JUNIOR HIGH SCHOOL,701 CLEVELAND AVE,REP,90,SLIDELL
St. Tammany,0,S15,SALMEN HIGH SCHOOL,300 SPARTAN DR,REP,90,SLIDELL
St. Tammany,0,S18,ABNEY ELEMENTARY SCHOOL,825 KOSTMAYER ST,REP,90,SLIDELL
St. Tammany,0,S19,SLIDELL HIGH SCHOOL,1 TIGER DR,REP,90,SLIDELL
St. Tammany,0,S22,ABNEY ELEMENTARY SCHOOL,825 KOSTMAYER ST,REP,90,SLIDELL
Orleans,1,1/1,INTERNATIONAL SCHOOL,1400 CAMP ST,REP,91,NEW ORLEANS
Orleans,1,1/2,INTERNATIONAL SCHOOL,1400 CAMP ST,REP,91,NEW ORLEANS
Orleans,2,1/6,KIPP CENTRAL CITY @ SYLVANIE WILLIAMS,3127 MARTIN LUTHER KING JR BLVD,REP,91,NEW ORLEANS
Orleans,10,1/3,RENEW SCI TECH ACADEMY @ LAUREL,820 JACKSON AVE,REP,91,NEW ORLEANS
Orleans,10,1/6,RENEW SCI TECH ACADEMY @ LAUREL,820 JACKSON AVE,REP,91,NEW ORLEANS
Orleans,10,1/7,RENEW SCI TECH ACADEMY @ LAUREL,820 JACKSON AVE,REP,91,NEW ORLEANS
Orleans,10,1/8,RENEW SCI TECH ACADEMY @ LAUREL,820 JACKSON AVE,REP,91,NEW ORLEANS
Orleans,10,1/9,RENEW SCI TECH ACADEMY @ LAUREL,820 JACKSON AVE,REP,91,NEW ORLEANS
Orleans,10,1/11,DRYADES YMCA,2220 ORETHA CASTLE HALEY BLVD,REP,91,NEW ORLEANS
Orleans,10,1/12,DRYADES YMCA,2220 ORETHA CASTLE HALEY BLVD,REP,91,NEW ORLEANS
Orleans,10,1/13,DRYADES YMCA,2220 ORETHA CASTLE HALEY BLVD,REP,91,NEW ORLEANS
Orleans,10,1/14,DRYADES YMCA,2220 ORETHA CASTLE HALEY BLVD,REP,91,NEW ORLEANS
Orleans,11,1/2,ENGINE HOUSE #01 TASK FORCE #5,2920 MAGAZINE ST,REP,91,NEW ORLEANS
Orleans,11,1/3,RENEW SCI TECH ACADEMY @ LAUREL,820 JACKSON AVE,REP,91,NEW ORLEANS
Orleans,11,1/4,ENGINE HOUSE #01 TASK FORCE #5,2920 MAGAZINE ST,REP,91,NEW ORLEANS
Orleans,11,1/5,ENGINE HOUSE #01 TASK FORCE #5,2920 MAGAZINE ST,REP,91,NEW ORLEANS
Orleans,11,1/8,ENGINE HOUSE #01 TASK FORCE #5,2920 MAGAZINE ST,REP,91,NEW ORLEANS
Orleans,11,1/9,ENGINE HOUSE #01 TASK FORCE #5,2920 MAGAZINE ST,REP,91,NEW ORLEANS
Orleans,11,1/10,N O SPEECH & HEARING CENTER,1636 TOLEDANO ST,REP,91,NEW ORLEANS
Orleans,11,1/11,BETHLEHEM LUTHERAN CHURCH,1823 WASHINGTON AVE,REP,91,NEW ORLEANS
Orleans,11,1/12,NEW ZION BAPTIST CHURCH,2319 THIRD ST,REP,91,NEW ORLEANS
Orleans,11,1/13,NEW ZION BAPTIST CHURCH,2319 THIRD ST,REP,91,NEW ORLEANS
Orleans,11,1/14,NEW ZION BAPTIST CHURCH,2319 THIRD ST,REP,91,NEW ORLEANS
Orleans,11,1/17,RENEW SCHOOL @ EDGAR HARNEY,2503 WILLOW ST,REP,91,NEW ORLEANS
Orleans,12,1/1,BEN FRANKLIN ELEM MATH & SCIENCE SCHOOL,3649 LAUREL ST,REP,91,NEW ORLEANS
Orleans,12,1/2,BEN FRANKLIN ELEM MATH & SCIENCE SCHOOL,3649 LAUREL ST,REP,91,NEW ORLEANS
Orleans,12,1/3,BEN FRANKLIN ELEM MATH & SCIENCE SCHOOL,3649 LAUREL ST,REP,91,NEW ORLEANS
Orleans,12,1/4,BEN FRANKLIN ELEM MATH & SCIENCE SCHOOL,3649 LAUREL ST,REP,91,NEW ORLEANS
Orleans,12,1/5,BEN FRANKLIN ELEM MATH & SCIENCE SCHOOL,3649 LAUREL ST,REP,91,NEW ORLEANS
Orleans,12,1/6,SOPHIE B WRIGHT CHARTER SCHOOL,1426 NAPOLEON AVE,REP,91,NEW ORLEANS
Orleans,12,1/7,SOPHIE B WRIGHT CHARTER SCHOOL,1426 NAPOLEON AVE,REP,91,NEW ORLEANS
Orleans,12,1/9,LAWRENCE D. CROCKER COLLEGE PREP,2301 MARENGO ST,REP,91,NEW ORLEANS
Orleans,12,1/10,LAWRENCE D. CROCKER COLLEGE PREP,2301 MARENGO ST,REP,91,NEW ORLEANS
Orleans,12,1/11,LAWRENCE D. CROCKER COLLEGE PREP,2301 MARENGO ST,REP,91,NEW ORLEANS
Orleans,12,1/12,LAWRENCE D. CROCKER COLLEGE PREP,2301 MARENGO ST,REP,91,NEW ORLEANS
Orleans,12,1/13,LAWRENCE D. CROCKER COLLEGE PREP,2301 MARENGO ST,REP,91,NEW ORLEANS
Orleans,12,1/14,LAWRENCE D. CROCKER COLLEGE PREP,2301 MARENGO ST,REP,91,NEW ORLEANS
Orleans,12,1/16,LAWRENCE D. CROCKER COLLEGE PREP,2301 MARENGO ST,REP,91,NEW ORLEANS
Orleans,12,1/17,ELEANOR MCMAIN SCHOOL,5712 S CLAIBORNE AVE,REP,91,NEW ORLEANS
Orleans,12,1/19,ELEANOR MCMAIN SCHOOL,5712 S CLAIBORNE AVE,REP,91,NEW ORLEANS
Orleans,14,1/20,ELEANOR MCMAIN SCHOOL,5712 S CLAIBORNE AVE,REP,91,NEW ORLEANS
Orleans,14,1/21,LAFAYETTE ACADEMY LOWER SCHOOL,2727 S CARROLLTON AVE,REP,91,NEW ORLEANS
Orleans,14,1/23,ELEANOR MCMAIN SCHOOL,5712 S CLAIBORNE AVE,REP,91,NEW ORLEANS
Orleans,14,24A,LAFAYETTE ACADEMY LOWER SCHOOL,2727 S CARROLLTON AVE,REP,91,NEW ORLEANS
Orleans,14,1/25,LAFAYETTE ACADEMY LOWER SCHOOL,2727 S CARROLLTON AVE,REP,91,NEW ORLEANS
Orleans,14,1/26,XAVIER UNIVERSITY OF LA CONVOCATION CTR,7900 STROELITZ ST,REP,91,NEW ORLEANS
Jefferson,0,1/7,FIRE STATION NO. 17,6616 KAWANEE AVE.,REP,92,METAIRIE
Jefferson,0,1/8,BISSONET PLAZA ELEM SCHOOL,6818 KAWANEE AVE,REP,92,METAIRIE
Jefferson,0,1/10,ALICE BIRNEY ELEM SCHOOL,4829 HASTINGS ST,REP,92,METAIRIE
Jefferson,0,2/24,GREEN PARK ELEMENTARY SCHOOL,1409 N UPLAND ST,REP,92,METAIRIE
Jefferson,0,4/13,DOROTHY B WATSON CENTER,1300 MYRTLE ST,REP,92,METAIRIE
Jefferson,0,4/17,DOROTHY B WATSON CENTER,1300 MYRTLE ST,REP,92,METAIRIE
Jefferson,0,4/24,JESSE OWENS ATHLETIC CENTER,11101 NEWTON ST,REP,92,RIVER RIDGE
Jefferson,0,4/25,3RD DIST VOL FIRE DEPT ADMIN BLDG,10415 JEFFERSON HWY,REP,92,RIVER RIDGE
Jefferson,0,K011,SCHNECKENBURGER ELEM SCHOOL,26 EARNEST AVE,REP,92,KENNER
Jefferson,0,K013A,AUDUBON ELEMENTARY SCHOOL,200 W LOYOLA DR,REP,92,KENNER
Jefferson,0,K013B,GRANVILLE T WOODS SCHOOL,1037 31ST ST,REP,92,KENNER
Jefferson,0,K014,AUDUBON ELEMENTARY SCHOOL,200 W LOYOLA DR,REP,92,KENNER
Jefferson,0,K015,ALEXANDER SCHOOL,600 W ESPLANADE AVE,REP,92,KENNER
Jefferson,0,K016,ALEXANDER SCHOOL,600 W ESPLANADE AVE,REP,92,KENNER
Jefferson,0,K017,CHRIST THE KING LUTHERAN CHURCH,1001 W ESPLANADE AVE,REP,92,KENNER
Jefferson,0,K018,TOM BENSON SCHOOL,3315 MAINE AVE,REP,92,KENNER
Jefferson,0,K019,TOM BENSON SCHOOL,3315 MAINE AVE,REP,92,KENNER
Jefferson,0,K020,ALFRED T BONNABEL HIGH SCHOOL,2801 BRUIN DR,REP,92,KENNER
Jefferson,0,K021,GRANVILLE T WOODS SCHOOL,1037 31ST ST,REP,92,KENNER
Jefferson,0,K022,GRANVILLE T WOODS SCHOOL,1037 31ST ST,REP,92,KENNER
Jefferson,0,K023,SUSAN PARK GYM,502 VETERANS MEMORIAL BLVD,REP,92,KENNER
Jefferson,0,K024,SUSAN PARK GYM,502 VETERANS MEMORIAL BLVD,REP,92,KENNER
Jefferson,0,K025,WESTMINSTER TOWERS,2301 IDAHO AVE,REP,92,KENNER
Jefferson,0,K026,KENNER SENIOR CITIZENS CENTER,641 COMPROMISE ST,REP,92,KENNER
Jefferson,0,K027,CLANCY-MAGGIORE ELEM SCH FOR THE ARTS,2100 MAINE ST,REP,92,KENNER
Jefferson,0,K028,FIRST BAPTIST CHURCH OF KENNER,1313 CLAY ST,REP,92,KENNER
Jefferson,0,K029,FIRST BAPTIST CHURCH OF KENNER,1313 CLAY ST,REP,92,KENNER
Jefferson,0,K030,FIRST BAPTIST CHURCH OF KENNER,1313 CLAY ST,REP,92,KENNER
Jefferson,0,K031,KENNER SENIOR CITIZENS CENTER,641 COMPROMISE ST,REP,92,KENNER
Jefferson,0,K033,KENNER SENIOR CITIZENS CENTER,641 COMPROMISE ST,REP,92,KENNER
Jefferson,0,1/25,JOHNNY BRIGHT PLAYGROUND,3401 CLEARY AVE,REP,94,METAIRIE
Jefferson,0,1/26,GRACE KING HIGH SCHOOL,4301 GRACE KING PL,REP,94,METAIRIE
Jefferson,0,1/27,GRACE KING HIGH SCHOOL,4301 GRACE KING PL,REP,94,METAIRIE
Jefferson,0,1/28,EAST BANK FIRE STATION #18,3430 N CAUSEWAY BLVD,REP,94,METAIRIE
Jefferson,0,1/30,JOHN AND SIOBHAN MICHEL RESIDENCE,3725 METAIRIE CT,REP,94,METAIRIE
Jefferson,0,2/3,MARIE RIVIERE SCHOOL,1564 LAKE AVE,REP,94,METAIRIE
Jefferson,0,2/8,MARIE RIVIERE SCHOOL,1564 LAKE AVE,REP,94,METAIRIE
Jefferson,0,2/10,LAKESHORE PLAYGROUND,1125 ROSA AVE,REP,94,METAIRIE
Jefferson,0,2/11,LAKESHORE PLAYGROUND,1125 ROSA AVE,REP,94,METAIRIE
Jefferson,0,2/13,MARIE RIVIERE SCHOOL,1564 LAKE AVE,REP,94,METAIRIE
Jefferson,0,2/14,MARIE RIVIERE SCHOOL,1564 LAKE AVE,REP,94,METAIRIE
Jefferson,0,2/15,LAKESHORE PLAYGROUND,1125 ROSA AVE,REP,94,METAIRIE
Orleans,4,1/9,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/11,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/14,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/15,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/17,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,17A,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/18,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/20,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/21,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/22,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,4,1/23,EDWARD HYNES CHARTER SCHOOL GYM,990 HARRISON AVE (ENTER ON FRENCH ST),REP,94,NEW ORLEANS
Orleans,5,1/16,SUCCESS PREP @ THURGOOD MARSHALL SCHOOL,4621 CANAL ST,REP,94,NEW ORLEANS
Orleans,5,1/17,LIGHTHOUSE FOR CHRIST CHURCH,6645 SPANISH FORT BLVD,REP,94,NEW ORLEANS
Orleans,5,1/18,LIGHTHOUSE FOR CHRIST CHURCH,6645 SPANISH FORT BLVD,REP,94,NEW ORLEANS
Orleans,7,2/10,JOHN F. KENNEDY HIGH SCHOOL,6026 PARIS AVE,REP,94,NEW ORLEANS
Orleans,7,2/11,JOHN F. KENNEDY HIGH SCHOOL,6026 PARIS AVE,REP,94,NEW ORLEANS
